Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Tranche d’âge (product.metafields.shopify.age-group),Options de fixation (product.metafields.shopify.attachment-options),Conception du bracelet (product.metafields.shopify.bracelet-design),Couleur (product.metafields.shopify.color-pattern),Conception de boucle d’oreille (product.metafields.shopify.earring-design),Tissu (product.metafields.shopify.fabric),Couleur de l’encre (product.metafields.shopify.ink-color),Matériau du bijou (product.metafields.shopify.jewelry-material),Type de bijoux (product.metafields.shopify.jewelry-type),Matériel (product.metafields.shopify.material),Couleur du stylo (product.metafields.shopify.pen-color),Conception de la pointe du stylo (product.metafields.shopify.pen-tip-design),Sexe cible (product.metafields.shopify.target-gender),Parfum des lingettes (product.metafields.shopify.wipe-fragrance),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
eclat-de-terre-🍂-nuance-marron-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Éclat de terre 🍂 *nuance marron *,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/779F3A70-30CD-4BD2-A9C2-EB4FE493F513.jpg?v=1766479090,19,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/779F3A70-30CD-4BD2-A9C2-EB4FE493F513.jpg?v=1766479090,kg,,,
eclat-de-terre-🍂-nuance-marron-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Éclat de terre 🍂 *nuance marron*  🍂,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/97BB8F2D-C9BC-4781-8598-19D68D3A84A0.jpg?v=1766479179,20,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/97BB8F2D-C9BC-4781-8598-19D68D3A84A0.jpg?v=1766479179,kg,,,
eclat-de-terre-🍂-nuance-marron-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Éclat de terre 🍂*nuance marron*🎀,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/C1F83F88-2243-4C8E-92DC-E754E02D692F.jpg?v=1766489402,21,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/C1F83F88-2243-4C8E-92DC-E754E02D692F.jpg?v=1766489402,kg,,,
eclat-de-terre-🍂-nuance-marron-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Éclat de terre🍂*nuance marron* ronde doré,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/319A8049-C90F-48D8-AB67-0F9174F6C1D6.jpg?v=1766489576,22,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/319A8049-C90F-48D8-AB67-0F9174F6C1D6.jpg?v=1766489576,kg,,,
eclat-de-terre-🍂-nuance-marron-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Éclat de terre 🍂 aux nuances doré,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D9FE57B4-08B9-44B9-B345-6DBF313EF3DA.jpg?v=1766489661,23,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D9FE57B4-08B9-44B9-B345-6DBF313EF3DA.jpg?v=1766489661,kg,,,
eclat-de-terre-🍂-nuance-marron-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Éclat de terre 🍂feuille d’or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1C300884-BB88-4A41-AA5B-E1342B004724.jpg?v=1766489781,24,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1C300884-BB88-4A41-AA5B-E1342B004724.jpg?v=1766489781,kg,,,
eclat-de-terre-🍂-nuance-marron-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Éclat de terre 🍂 feuille d’or ▫️,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/B2E4FFE5-609E-49FE-A28E-0B59171F5EAB.jpg?v=1766489877,25,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/B2E4FFE5-609E-49FE-A28E-0B59171F5EAB.jpg?v=1766489877,kg,,,
eclat-de-terre-🍂-nuance-marron-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Éclat de terre 🍂Pailletées,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E4CC5AB1-1D2A-402A-B5FD-69A29434BAE2.jpg?v=1766489965,26,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E4CC5AB1-1D2A-402A-B5FD-69A29434BAE2.jpg?v=1766489965,kg,,,
eclat-de-terre-🍂-nuance-marron-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Éclat de terre 🍂 feuilles d’or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/9690AD2B-98D8-451C-A077-DBE92909B421.jpg?v=1766490036,27,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/9690AD2B-98D8-451C-A077-DBE92909B421.jpg?v=1766490036,kg,,,
eclat-de-terre-🍂-nuance-marron-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Éclat de terre 🍂 avec ces feuilles d’or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/EBF2CB11-E3FF-4AD0-B51F-C64B355771C0.jpg?v=1766490119,28,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/EBF2CB11-E3FF-4AD0-B51F-C64B355771C0.jpg?v=1766490119,kg,,,
eclat-de-terre-🍂-nuance-marron-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Éclat de terre 🍂avec paillettes,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/91A3FF30-1AC8-41B0-9086-826532FBF00A.jpg?v=1766490198,29,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/91A3FF30-1AC8-41B0-9086-826532FBF00A.jpg?v=1766490198,kg,,,
eclat-de-terre-🍂-nuance-marron-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Éclat de terre 🍂 pailletées,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/85F4477A-861E-4E1C-9E3C-B8C822A288CE.jpg?v=1766490268,30,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/85F4477A-861E-4E1C-9E3C-B8C822A288CE.jpg?v=1766490268,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,Black & Gold,"<p> </p>
<p>Collection Black &amp; Gold :</p>
<p>Le noir c’est le style. Le doré , c’est la signature.</p>
<p> </p>
<p class=""p1""><span class=""s1"">Une collection moderne, chic et facile à porter au quotidien ou en soirée...</span></p>
<p class=""p1""><span class=""s1"">Chaque pièce est fabriquée à la main en pâte polymère, certaine sont recouverte de résine.</span></p>
<p class=""p1""><span class=""s1"">Un matériau très délicat, léger et confortable.</span></p>
<p class=""p1""><span class=""s1"">En raison de la nature artisanale de mes produits, aucun produit ne peut être recréé exactement à l'identique. Vous obtiendrez toujours un modèle fait main unique qui correspond à votre style.</span></p>
<p class=""p1""><span class=""s1"">Conseils d'entretien : à conserver dans un endroit propre et sec. Tenir à l'écart des huiles, crèmes, parfums, etc. Ne pas porter dans l'eau. Peut se briser en cas de chute ou de torsion. Pour nettoyer la pâte polymère, frottez doucement avec un chiffon doux.</span></p>
<p><span>Créoles non incluses.</span></p>
<p><span>Les créoles peuvent être choisies et commandées séparément afin de personnaliser votre bijou.</span></p>
<p class=""p1""><span class=""s1""> </span></p>
<p class=""p2""><span class=""s1""><span class=""Apple-converted-space"">   </span></span></p>",JOLANANAS,Apparel & Accessories > Jewelry > Earrings,"","",true,À,Black & Gold  1,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/7F01B64F-0F75-4C94-AC4E-FD5DAF976BE5.jpg?v=1762883141,1,"",false,,,,,,or; noir,,,,polymere; resine; acier-inoxydable,bijoux-pate-polymere,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/7F01B64F-0F75-4C94-AC4E-FD5DAF976BE5.jpg?v=1762883141,kg,,,active
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold  2,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D64A43B1-25E5-4EF3-9961-7EC8A5C5E7BA.jpg?v=1762883182,2,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D64A43B1-25E5-4EF3-9961-7EC8A5C5E7BA.jpg?v=1762883182,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold  3,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F63C6D1C-5DDB-4743-A64E-2A2F98D6A138.jpg?v=1762883219,3,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/F63C6D1C-5DDB-4743-A64E-2A2F98D6A138.jpg?v=1762883219,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold 4,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/398A9B92-7A3B-4C6A-B3BD-97D06217E4C9.jpg?v=1762883260,4,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/398A9B92-7A3B-4C6A-B3BD-97D06217E4C9.jpg?v=1762883260,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold 5,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E01D05C9-8A41-462C-97FA-D73DF16FAA20.jpg?v=1762883289,5,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E01D05C9-8A41-462C-97FA-D73DF16FAA20.jpg?v=1762883289,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold  6,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E8B74AE1-1808-412C-9523-4674604F7325.jpg?v=1762883322,6,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E8B74AE1-1808-412C-9523-4674604F7325.jpg?v=1762883322,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold  7,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/4185FC7A-4777-4D17-9383-A0DE263BD836.jpg?v=1762929864,7,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/4185FC7A-4777-4D17-9383-A0DE263BD836.jpg?v=1762929864,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold  8,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/32BA60D2-9022-44C7-AAE2-D7129DDA6E62.jpg?v=1762929944,8,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/32BA60D2-9022-44C7-AAE2-D7129DDA6E62.jpg?v=1762929944,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold 9,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/342CA483-5944-4BFE-A5EF-6328E9FB3FCE.jpg?v=1762930053,9,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/342CA483-5944-4BFE-A5EF-6328E9FB3FCE.jpg?v=1762930053,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold 10,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/0C6961F2-660E-4C0F-A1A5-A174720F316E.jpg?v=1762930104,10,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/0C6961F2-660E-4C0F-A1A5-A174720F316E.jpg?v=1762930104,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold 11,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/9F2EB436-10C9-4525-B90A-60867EB9DB5B.jpg?v=1762930150,11,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/9F2EB436-10C9-4525-B90A-60867EB9DB5B.jpg?v=1762930150,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold 13,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/7655D7B1-FA2D-45B3-847E-8C074AFBFEE2.jpg?v=1762930214,12,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/80FF990C-00EF-4EB1-B1A3-C724928A4521.jpg?v=1763131539,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold carré,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/80FF990C-00EF-4EB1-B1A3-C724928A4521.jpg?v=1763131539,13,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E1B4B6BD-0A53-47CD-8686-ECD3B7775284.jpg?v=1766490400,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold feuille d’or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/E1B4B6BD-0A53-47CD-8686-ECD3B7775284.jpg?v=1766490400,14,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/59DA6CB0-942D-4A8D-9368-06864CD9D337.jpg?v=1766490462,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold 🎀,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/59DA6CB0-942D-4A8D-9368-06864CD9D337.jpg?v=1766490462,15,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/AFB5C95B-A49D-4D7F-A556-8E7ED7332945.jpg?v=1766490514,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold ronde,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/AFB5C95B-A49D-4D7F-A556-8E7ED7332945.jpg?v=1766490514,16,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/B3F2B1D8-7A7F-4780-B458-FCE3BF838E5E.jpg?v=1766490591,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/B3F2B1D8-7A7F-4780-B458-FCE3BF838E5E.jpg?v=1766490591,17,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/765B85B9-3C28-4794-A3EC-17CF53FBD8F6.jpg?v=1766490853,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold 🎀 🎀,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/765B85B9-3C28-4794-A3EC-17CF53FBD8F6.jpg?v=1766490853,18,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/3C5B8386-5467-4D2E-A17D-80584D0AF197.jpg?v=1766490899,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold 💕,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/3C5B8386-5467-4D2E-A17D-80584D0AF197.jpg?v=1766490899,19,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/A9CBE4DF-DE2B-49FC-A6DC-4D0717A626E6.jpg?v=1766490974,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & GOld ◾️,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/A9CBE4DF-DE2B-49FC-A6DC-4D0717A626E6.jpg?v=1766490974,20,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/48E751A5-6203-4CAD-9C9D-1A9E1C9BFFEE.jpg?v=1766491029,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold feuille d’or / paillettes,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/48E751A5-6203-4CAD-9C9D-1A9E1C9BFFEE.jpg?v=1766491029,21,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/9AEB6832-C0F1-48C0-9EFE-995044ADAF1D.jpg?v=1766491153,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,Black & Gold ◾️ / feuilles d’or,,,,,,,,,0.0,shopify,1,deny,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/9AEB6832-C0F1-48C0-9EFE-995044ADAF1D.jpg?v=1766491153,22,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1335E8BC-518F-471A-8327-2C94C7149191.jpg?v=1766491201,kg,,,
black-gold-pampilles-interchangeable-avec-ou-sans-creoles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/1335E8BC-518F-471A-8327-2C94C7149191.jpg?v=1766491201,23,"",,,,,,,,,,,,,,,,,,,,,,
boucle-d-oreilles-collection-resine-1,Boucle d’oreilles collection : Résine,"<p><span>Collection Résine :</span></p>
<p><span>Chaque paire est coulée et assemblée à la main.</span></p>
<p><span>La résine cristalline laisse apparaître des inclusions délicates : fleurs séchées, paillettes, nacres ou motifs colorés…</span></p>
<p><span>Légères comme une plume, elles se portent toute la journée sans gêne.</span></p>
<p><span>Un bijou unique, fait à la main, pour un style tout en douceur et originalité.</span></p>
<p><span>Idéales pour offrir… ou se faire plaisir 🌸✨ </span></p>
<p class=""p1""><span class=""s1"">Un matériau très délicat, léger et confortable.</span></p>
<p class=""p1""><span class=""s1"">En raison de la nature artisanale de mes produits, aucun produit ne peut être recréé exactement à l'identique. Vous obtiendrez toujours un modèle fait main unique qui correspond à votre style.</span></p>
<p class=""p1""><span class=""s1"">Conseils d'entretien : à conserver dans un endroit propre et sec. Tenir à l'écart des huiles, crèmes, parfums, etc. Ne pas porter dans l'eau. Peut se briser en cas de chute ou de torsion. Pour nettoyer frottez doucement avec un chiffon doux. </span></p>",JOLANANAS,Apparel & Accessories > Jewelry > Earrings,Bijoux resine,"",true,2,Boucle d’oreilles collection: Résine 2,,,,,,,,,0.0,shopify,1,deny,manual,16.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D6E83920-E400-431E-B7D8-77B8D70A514A.jpg?v=1762876994,1,"",false,,,adultes,,,multicolore,pendante,,,resine; acier-inoxydable,bijoux-resine,,,,feminin,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/9ED2020C-EBAE-4105-81E0-BC5EE3F79654.jpg?v=1762877140,kg,,,active
boucle-d-oreilles-collection-resine-1,,,,,,,,,Boucle d’oreilles collection : Résine 3,,,,,,,,,0.0,shopify,1,deny,manual,16.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/9ED2020C-EBAE-4105-81E0-BC5EE3F79654.jpg?v=1762877140,2,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/A7FF02A5-80F2-4055-98F7-549C38771EFE.jpg?v=1762877200,kg,,,
boucle-d-oreilles-collection-resine-1,,,,,,,,,Boucle d’oreilles collection : Résine 4,,,,,,,,,0.0,shopify,1,deny,manual,16.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/A7FF02A5-80F2-4055-98F7-549C38771EFE.jpg?v=1762877200,3,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/67571ED3-09B7-4DDD-913E-5D246ECB81AD.jpg?v=1762877270,kg,,,
boucle-d-oreilles-collection-resine-1,,,,,,,,,Boucle d’oreilles collection : Résine 5,,,,,,,,,0.0,shopify,1,deny,manual,16.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/67571ED3-09B7-4DDD-913E-5D246ECB81AD.jpg?v=1762877270,4,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/86598587-60F9-4ECC-BBC3-B5F5C75CC9F4.jpg?v=1762877332,kg,,,
boucle-d-oreilles-collection-resine-1,,,,,,,,,Boucle d’oreilles collection : Résine 6,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/86598587-60F9-4ECC-BBC3-B5F5C75CC9F4.jpg?v=1762877332,5,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/85887060-DD57-4665-BE7C-BE6AF72F18E6.jpg?v=1762877387,kg,,,
boucle-d-oreilles-collection-resine-1,,,,,,,,,Boucle d’oreilles collection : Résine 7,,,,,,,,,0.0,shopify,1,deny,manual,16.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/85887060-DD57-4665-BE7C-BE6AF72F18E6.jpg?v=1762877387,6,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/A6BD69B0-200D-46E1-A900-806ECDFF1083.jpg?v=1762877443,kg,,,
boucle-d-oreilles-collection-resine-1,,,,,,,,,Boucle d’oreilles collection : Résine 8,,,,,,,,,0.0,shopify,1,deny,manual,16.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/A6BD69B0-200D-46E1-A900-806ECDFF1083.jpg?v=1762877443,7,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/BA45A285-CD13-40D5-A004-89F1145444AC.jpg?v=1762877504,kg,,,
boucle-d-oreilles-collection-resine-1,,,,,,,,,Boucle d’oreille collection : Résine 1,,,,,,,,,0.0,shopify,1,deny,manual,16.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/BA45A285-CD13-40D5-A004-89F1145444AC.jpg?v=1762877504,8,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D6E83920-E400-431E-B7D8-77B8D70A514A.jpg?v=1762876994,kg,,,
sans-titre-11nov-_15-57,Boucle d’oreilles collection Coeur,"<p><span>Collection Cœur: </span></p>
<p><span>Des boucles d’oreilles délicates déclinées en plusieurs couleurs et styles. Un symbole d’amour et de douceur, imaginé en version pleine, marbrée, pailletée…</span><span> Légères et féminines.</span></p>
<p> </p>
<p class=""p1""><span class=""s1"">Chaque pièce est fabriquée à la main en pâte polymère, certaine sont recouverte de résine.</span></p>
<p class=""p1""><span class=""s1"">Un matériau très délicat, léger et confortable.</span></p>
<p class=""p1""><span class=""s1"">En raison de la nature artisanale de mes produits, aucun produit ne peut être recréé exactement à l'identique. Vous obtiendrez toujours un modèle fait main unique qui correspond à votre style.</span></p>
<p class=""p1""><span class=""s1"">Conseils d'entretien : à conserver dans un endroit propre et sec. Tenir à l'écart des huiles, crèmes, parfums, etc. Ne pas porter dans l'eau. Peut se briser en cas de chute ou de torsion. Pour nettoyer la pâte polymère, frottez doucement avec un chiffon doux.</span></p>",JOLANANAS,Apparel & Accessories > Jewelry > Earrings,Boucle d’oreille,"",true,Cœur,Boucles d’oreille collection : Cœur 2,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/AFFB41AE-E9A4-4C8C-B415-99566E86FDF2.jpg?v=1762873370,1,"",false,,,,,,multicolore,,,,polymere; acier-inoxydable; resine,bijoux-pate-polymere,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/AFFB41AE-E9A4-4C8C-B415-99566E86FDF2.jpg?v=1762873370,kg,,,active
sans-titre-11nov-_15-57,,,,,,,,,Boucles d’oreille collection : Cœur 3,,,,,,,,,0.0,shopify,1,deny,manual,18.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D5081E2A-8636-4F12-949C-2AFA43B6E432.jpg?v=1762873458,2,"",,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0908/5508/0263/files/D5081E2A-8636-4F12-949C-2AFA43B6E432.jpg?v=1762873458,kg,,,
